id,tsevent_id,year,month,day,timestamp,doubtful,country,state,location_name,latitude,longitude,region_code,distance_from_source,arr_day,arr_hour,arr_min,travel_time_hours,travel_time_minutes,water_ht,horizontal_inundation,type_measurement_id,period,first_motion,deaths,deaths_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_damaged,houses_damaged_description,houses_destroyed,houses_destroyed_description
14971,2156,1984,9,18,1984-09-18T17:02:44,,JAPAN,KOCHI,TOSA-SHIMIZU,32.7792,132.9589,85,805,,,,,,0.06,,2,,,,,,,,,,,,
5823,2156,1984,9,18,1984-09-18T17:02:44,,JAPAN,MIYAGI,ISHINOMAKI,38.417,141.267,85,491,,,,,,0.1,,,,,,,,,,,,,,
14995,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,WAKAYAMA,WAKAYAMA,34.217,135.15,85,17539,,,,24,13,0.1,,2,,,,,,,,,,,,
32483,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,HIROO,42.284,143.319,85,16801,,,,22,41,0.13,,2,16.0,,,,,,,,,,,
32484,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,URAKAWA,42.167,142.767,85,16848,,,,22,53,0.09,,2,18.0,,,,,,,,,,,
32485,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,MURORAN,42.35,140.95,85,16993,,,,23,6,0.08,,2,35.0,,,,,,,,,,,
32486,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,MORI,42.1,140.6,85,17026,,,,22,58,0.06,,2,16.0,,,,,,,,,,,
32487,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,TOKYO,TOKYO HARUMI,35.65,139.767,85,17131,,,,24,3,0.06,,2,82.0,,,,,,,,,,,
32488,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,WAKAYAMA,URAGAMI,33.55,135.9,85,17463,,,,23,37,0.09,,2,10.0,,,,,,,,,,,
32489,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783,85,17472,,,,23,38,0.19,,2,13.0,,,,,,,,,,,
32490,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,EHIME,UWAJIMA,33.233,132.55,85,17768,,,,24,30,0.04,,2,33.0,,,,,,,,,,,
32491,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,KAGOSHIMA,MAKURAZAKI,31.267,130.3,85,17943,,,,24,0,0.17,,2,15.0,,,,,,,,,,,
32492,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,OKINAWA,NAHA,26.217,127.667,85,18001,,,,23,48,0.08,,2,22.0,,,,,,,,,,,
14986,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,IWATE,OFUNATO,39.017,141.75,85,16961,,,,22,53,0.07,,2,,,,,,,,,,,,
14987,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,MIE,OWASE,34.083,136.2,85,17441,,,,23,38,0.12,,2,,,,,,,,,,,,
14988,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,MIE,TOBA,34.483,136.817,85,17389,,,,24,0,0.06,,2,,,,,,,,,,,,
14989,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,85,16984,,,,22,43,0.12,,2,,,,,,,,,,,,
14990,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,SHIZUOKA,MAISAKA,34.683,137.617,85,17318,,,,24,4,0.04,,2,,,,,,,,,,,,
14991,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,SHIZUOKA,OMAEZAKI,34.6083,138.2222,85,17262,,,,23,38,0.13,,2,,,,,,,,,,,,
14992,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,WAKAYAMA,SHIMIZU,35.017,138.517,85,17239,,,,23,55,0.07,,2,,,,,,,,,,,,
14993,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,SHIZUOKA,UCHIURA,35.017,138.883,85,17206,,,,24,0,0.1,,2,,,,,,,,,,,,
14994,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,TOKYO,"YAENE, HACHIJO ISLAND",33.1,139.767,85,17100,,,,23,15,0.18,,2,,,,,,,,,,,,
14975,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,AICHI,NAGOYA,35.083,136.883,85,17388,,,,24,23,0.08,,2,,,,,,,,,,,,
14976,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,AOMORI,HACHINOHE,40.533,141.533,85,16969,,,,23,3,0.14,,2,,,,,,,,,,,,
14977,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,"BONIN IS, TOKYO",CHICHIJIMA ISLAND,27.0939,142.1947,85,16705,,,,21,45,0.16,,2,,,,,,,,,,,,
14978,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,CHIBA,CHOSHI,35.75,140.867,85,17032,,,,22,43,0.06,,2,,,,,,,,,,,,
14979,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,CHIBA,MERA,34.9189,139.825,85,17119,,,,22,45,0.11,,2,,,,,,,,,,,,
14980,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,FUKUSHIMA,ONAHAMA,36.933,140.9,85,17036,,,,23,15,0.13,,2,,,,,,,,,,,,
14981,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,HANASAKI,43.2781,145.5678,85,16606,,,,22,48,0.16,,2,,,,,,,,,,,,
14982,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,KUSHIRO,42.9756,144.3714,85,16706,,,,22,55,0.12,,2,,,,,,,,,,,,
14983,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,TOKACHIKO,42.3,143.333,85,16800,,,,,,0.15,,2,,,,,,,,,,,,
14984,2158,1985,3,3,1985-03-03T22:47:09,,JAPAN,HOKKAIDO,TOMAKOMAINISHIKO,42.633,141.617,85,16934,,,,,,0.13,,2,,,,,,,,,,,,
14998,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,CHIBA,CHOSHI,35.75,140.867,85,3901,,,,,,0.04,,2,,,,,,,,,,,,
14999,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,CHIBA,MERA,34.9189,139.825,85,4033,,,,,,0.15,,2,,,,,,,,,,,,
15001,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,HOKKAIDO,HANASAKI,43.2781,145.5678,85,3081,,,,,,0.12,,2,,,,,,,,,,,,
15003,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,HOKKAIDO,TOMAKOMAINISHIKO,42.633,141.617,85,3392,,,,,,0.07,,2,,,,,,,,,,,,
15004,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,HOKKAIDO,URAKAWA,42.167,142.767,85,3340,,,,,,0.1,,2,,,,,,,,,,,,
15005,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,IWATE,KAMAISHI,39.267,141.883,85,3586,,,,,,0.05,,2,,,,,,,,,,,,
15008,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,"IZU-OSHIMA, TOKYO",KOZUSHIMA,34.217,139.133,85,4132,,,,,,0.11,,2,,,,,,,,,,,,
15009,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,KOCHI,MUROTOMISAKI,33.267,134.167,85,4544,,,,,,0.11,,2,,,,,,,,,,,,
15011,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,MIE,OWASE,34.083,136.2,85,4343,,,,,,0.1,,2,,,,,,,,,,,,
15012,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,85,3677,,,,,,0.15,,2,,,,,,,,,,,,
15013,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,MIYAZAKI,ABURATSU,31.583,131.417,85,4860,,,,,,0.07,,2,,,,,,,,,,,,
15014,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,SHIZUOKA,MAISAKA,34.683,137.617,85,4201,,,,,,0.04,,2,,,,,,,,,,,,
15015,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,SHIZUOKA,MINAMI-IZU,34.617,138.883,85,4120,,,,,,0.11,,2,,,,,,,,,,,,
15016,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,SHIZUOKA,OMAEZAKI,34.6083,138.2222,85,4165,,,,,,0.12,,2,,,,,,,,,,,,
15018,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,TOKYO,OKADA,34.783,139.383,85,4073,,,,,,0.07,,2,,,,,,,,,,,,
15019,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,TOKYO,"YAENE, HACHIJO ISLAND",33.1,139.767,85,4173,,,,,,0.1,,2,,,,,,,,,,,,
15020,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783,85,4418,,,,,,0.14,,2,,,,,,,,,,,,
15021,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,WAKAYAMA,URAGAMI,33.55,135.9,85,4403,,,,,,0.09,,2,,,,,,,,,,,,
15022,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,YAMAGUCHI,SHIMONOSEKI,33.95,130.95,85,4715,,,,,,0.04,,2,,,,,,,,,,,,
15006,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,IWATE,MIYAKO,39.65,141.983,85,3553,,,,,,0.09,,2,,,,,,,,,,,,
15017,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,"BONIN IS, TOKYO",MIYAKE ISLAND,34.067,139.483,85,4119,,,,,,0.09,,2,,,,,,,,,,,,
7582,2164,1986,5,7,1986-05-07T22:47:10,,JAPAN,CHIBA,TATEYAMA,34.983,139.85,85,4026,,,,,,0.08,,2,,,,,,,,,,,,
15023,3507,1986,11,14,1986-11-14T21:20:10,,JAPAN,OKINAWA,HIRARA,24.8,125.283,85,389,,,,,,0.3,,2,,,,,,,,,,,,
15025,3507,1986,11,14,1986-11-14T21:20:10,,JAPAN,OKINAWA,NAHA,26.217,127.667,85,666,,,,,,0.14,,2,,,,,,,,,,,,
15024,3507,1986,11,14,1986-11-14T21:20:10,,JAPAN,OKINAWA,ISHIGAKIKO,24.333,124.167,85,268,,,,,,0.14,,2,,,,,,,,,,,,
5921,2167,1987,2,6,1987-02-06T13:16:17,,JAPAN,FUKUSHIMA,ONAHAMA,36.933,140.9,85,70,,,,,,0.06,,2,,,,,,,,,,,,
5920,2167,1987,2,6,1987-02-06T13:16:17,,JAPAN,IWATE,OFUNATO,39.017,141.75,85,226,,,,,,0.04,,2,,,,,,,,,,,,
5919,2167,1987,2,6,1987-02-06T13:16:17,,JAPAN,MIYAGI,ISHINOMAKI,38.417,141.267,85,163,,,,,,0.04,,2,,,,,,,,,,,,
5926,2170,1987,3,18,1987-03-18T03:36:30,,JAPAN,KUMAMOTO,KYUSHU COAST,33.0,131.0,85,133,,,,,,0.04,,,,,,,,,,,,,,
7588,2171,1987,3,24,1987-03-24T12:49:47,,JAPAN,HOKKAIDO,KUSHIRO,42.9756,144.3714,85,826,,,,,,0.11,,2,,,,,,,,,,,,
7589,2171,1987,3,24,1987-03-24T12:49:47,,JAPAN,IWATE,MIYAKO,39.65,141.983,85,434,,,,,,0.1,,2,,,,,,,,,,,,
7590,2171,1987,3,24,1987-03-24T12:49:47,,JAPAN,CHIBA,TATEYAMA,34.983,139.85,85,327,,,,,,0.16,,2,,,,,,,,,,,,
7594,2189,1989,10,29,1989-10-29T05:25:38,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,85,212,,,,,,0.1,,2,,,,,,,,,,,,
7593,2189,1989,10,29,1989-10-29T05:25:38,,JAPAN,IWATE,OFUNATO,39.017,141.75,85,150,,,,,,0.11,,2,,,,,,,,,,,,
15026,2189,1989,10,29,1989-10-29T05:25:38,,JAPAN,AOMORI,HACHINOHE,40.533,141.533,85,187,,,,,,0.02,,2,,,,,,,,,,,,
15027,2189,1989,10,29,1989-10-29T05:25:38,,JAPAN,IWATE,MIYAKO,39.65,141.983,85,116,,,,,,0.07,,2,,,,,,,,,,,,
15038,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,IWATE,OFUNATO,39.017,141.75,85,126,,,,,,0.24,,2,,,,,,,,,,,,
15039,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,85,203,,,,,,0.3,,2,,,,,,,,,,,,
15029,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,FUKUSHIMA,ONAHAMA,36.933,140.9,85,361,,,,,,0.14,,2,,,,,,,,,,,,
15028,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,AOMORI,HACHINOHE,40.533,141.533,85,130,,,,,,0.29,,2,,,,,,,,,,,,
15037,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,IWATE,MIYAKO,39.65,141.983,85,70,,,,,,0.53,,2,,,,,,,,,,,,
15036,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,IBARAKI,HITACHIKO,36.5,140.633,85,415,,,,,,0.16,,2,,,,,,,,,,,,
15035,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,HOKKAIDO,URAKAWA,42.167,142.767,85,259,,,,,,0.26,,2,,,,,,,,,,,,
15034,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,HOKKAIDO,TOMAKOMAINISHIKO,42.633,141.617,85,325,,,,,,0.09,,2,,,,,,,,,,,,
15033,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,HOKKAIDO,TOKACHIKO,42.3,143.333,85,278,,,,,,0.11,,2,,,,,,,,,,,,
15032,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,HOKKAIDO,KUSHIRO,42.9756,144.3714,85,374,,,,,,0.15,,2,,,,,,,,,,,,
15031,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,HOKKAIDO,HANASAKI,43.2781,145.5678,85,448,,,,,,0.13,,2,,,,,,,,,,,,
15030,2190,1989,11,1,1989-11-01T18:25:34,,JAPAN,HOKKAIDO,HAKODATE,41.7187,140.7247,85,271,,,,,,0.08,,2,,,,,,,,,,,,
15040,2191,1990,2,20,1990-02-20T06:53:39,,JAPAN,TOKYO,OKADA,34.783,139.383,85,15,,,,,,0.16,,2,,,,,,,,,,,,
15057,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,TOKYO,"KAMINATO, HACHIJO ISLAND",33.133,139.8,85,2152,,,,,,0.15,,2,,,,,,,,,,,,
5974,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,TOKYO,"YAENE, HACHIJO ISLAND",33.1,139.77,85,2149,,,,,,0.19,,2,,,,,,,,,,,,
5971,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,MIE,OWASE,34.083,136.2,85,2399,,,,,,0.11,,2,,,,,,,,,,,,
5968,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,CHIBA,MERA,34.9189,139.825,85,2335,,,,,,0.32,,2,,,,,,,,,,,,
5966,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,MIYAZAKI,HYUGA-SHIRAHAMA,32.433,131.667,85,2510,,,,,,0.04,,2,,,,,,,,,,,,
5965,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,CHIBA,CHOSHI,35.75,140.867,85,2390,,,,,,0.11,,2,,,,,,,,,,,,
15045,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,TOKYO,OKADA,34.783,139.383,85,2336,,,,,,0.08,,2,,,,,,,,,,,,
15060,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,WAKAYAMA,KUSHIMOTO,33.467,135.783,85,2361,,,,,,0.16,,2,,,,,,,,,,,,
15062,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,WAKAYAMA,URAGAMI,33.55,135.9,85,2363,,,,,,0.1,,2,,,,,,,,,,,,
15041,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,"BONIN IS, TOKYO",CHICHIJIMA ISLAND,27.0939,142.1947,85,1444,,,,,,0.22,,2,,,,,,,,,,,,
15042,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,CHIBA,MERA,34.9189,139.825,85,2335,,,,,,0.15,,2,,,,,,,,,,,,
15043,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,FUKUSHIMA,ONAHAMA,36.933,140.9,85,2514,,,,,,0.05,,2,,,,,,,,,,,,
15044,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,"IZU-OSHIMA, TOKYO",KOZUSHIMA,34.217,139.133,85,2287,,,,,,0.23,,2,,,,,,,,,,,,
15046,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,KOCHI,KOCHI,33.55,133.55,85,2489,,,,,,0.08,,2,,,,,,,,,,,,
15047,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,KOCHI,MUROTOMISAKI,33.267,134.167,85,2429,,,,,,0.24,,2,,,,,,,,,,,,
15048,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,KOCHI,TOSA-SHIMIZU,32.7792,132.9589,85,2458,,,,,,0.22,,2,,,,,,,,,,,,
15049,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,MIE,OWASE,34.083,136.2,85,2399,,,,,,0.08,,2,,,,,,,,,,,,
15050,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,MIE,TOBA,34.483,136.817,85,2409,,,,,,0.05,,2,,,,,,,,,,,,
15051,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,85,2646,,,,,,0.21,,2,,,,,,,,,,,,
15052,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,MIYAZAKI,ABURATSU,31.583,131.417,85,2459,,,,,,0.11,,2,,,,,,,,,,,,
15053,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,OKINAWA,NAHA,26.217,127.667,85,2408,,,,,,0.06,,2,,,,,,,,,,,,
15054,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,SHIZUOKA,MINAMI-IZU,34.617,138.883,85,2337,,,,,,0.17,,2,,,,,,,,,,,,
15055,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,SHIZUOKA,OMAEZAKI,34.6083,138.2222,85,2361,,,,,,0.09,,2,,,,,,,,,,,,
15056,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,SHIZUOKA,UCHIURA,35.017,138.883,85,2378,,,,,,0.04,,2,,,,,,,,,,,,
15058,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,"BONIN IS, TOKYO",MIYAKE ISLAND,34.067,139.483,85,2259,,,,,,0.14,,2,,,,,,,,,,,,
15059,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,TOKYO,"YAENE, HACHIJO ISLAND",33.1,139.767,85,2150,,,,,,0.23,,2,,,,,,,,,,,,
15061,2194,1990,4,5,1990-04-05T21:12:35,,JAPAN,WAKAYAMA,SHIRAHAMA,33.683,135.383,85,2402,,,,,,0.06,,2,,,,,,,,,,,,
7606,2196,1990,9,23,1990-09-23T21:13:07,,JAPAN,"IZU-OSHIMA, TOKYO",OSHIMA,34.7,139.4,85,174,,,,,,,,2,,,,,,,,,,,,
15065,2196,1990,9,23,1990-09-23T21:13:07,,JAPAN,TOKYO,"YAENE, HACHIJO ISLAND",33.1,139.767,85,106,,,,,,0.1,,2,,,,,,,,,,,,
15063,2196,1990,9,23,1990-09-23T21:13:07,,JAPAN,"IZU-OSHIMA, TOKYO",KOZUSHIMA,34.217,139.133,85,115,,,,,,0.15,,2,,,,,,,,,,,,
15064,2196,1990,9,23,1990-09-23T21:13:07,,JAPAN,TOKYO,OKADA,34.783,139.383,85,182,,,,,,0.06,,2,,,,,,,,,,,,
15066,2198,1990,12,13,1990-12-13T19:50:17,,JAPAN,OKINAWA,ISHIGAKIKO,24.333,124.167,85,267,,,,,,0.02,,2,,,,,,,,,,,,
15067,2198,1990,12,13,1990-12-13T19:50:17,,JAPAN,OKINAWA,MIYAKO ISLAND,24.8,125.283,85,390,,,,,,0.04,,2,,,,,,,,,,,,
15070,2206,1991,12,22,1991-12-22T08:43:13,,JAPAN,TOKYO,"YAENE, HACHIJO ISLAND",33.1,139.767,85,1685,,,,,,0.09,,2,,,,,,,,,,,,
15069,2206,1991,12,22,1991-12-22T08:43:13,,JAPAN,HOKKAIDO,HANASAKI,43.2781,145.5678,85,501,,,,,,0.09,,2,,,,,,,,,,,,
15068,2206,1991,12,22,1991-12-22T08:43:13,,JAPAN,"BONIN IS, TOKYO",CHICHIJIMA ISLAND,27.0939,142.1947,85,2195,,,,,,0.15,,2,,,,,,,,,,,,
15073,2211,1992,7,18,1992-07-18T08:36:58,,JAPAN,IWATE,OFUNATO,39.017,141.75,85,143,,,,,,0.22,,2,,,,,,,,,,,,
15074,2211,1992,7,18,1992-07-18T08:36:58,,JAPAN,MIYAGI,AYUKAWA,38.3,141.5,85,202,,,,,,0.14,,2,,,,,,,,,,,,
27542,2213,1992,9,2,1992-09-02T00:16:02,,JAPAN,MIYAGI,KESENNUMA,38.883333,141.583333,85,12445,,,,,,0.07,,2,,,,,,,,,,,,
7617,2215,1993,2,7,1993-02-07T13:27:42,,JAPAN,ISHIKAWA,WAZIMA,37.4,136.9,85,40,,,,,,0.5,,2,,,,,,,,,,,,
15190,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,SHIMANE,HAMADA,34.9,132.067,85,1078,,,,,,0.28,,2,,,,,,,,,,,,
15191,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,SHIMANE,MISUMI,34.767,131.917,85,1097,,,,,,0.54,,2,,,,,,,,,,,,
15193,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,TOTTORI,SAKAI,35.55,133.25,85,960,,,,,,0.37,,2,,,,,,,,,,,,
15194,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,TOTTORI,TAJIRI,35.583,134.317,85,911,,,,,,0.14,,2,,,,,,,,,,,,
15195,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,TOYAMA,FUSHIKIKO,36.783,137.067,85,699,,,,,,0.11,,2,,,,,,,,,,,,
15196,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,TOYAMA,TOYAMA,36.767,137.233,85,697,,,,,,0.1,,2,,,,,,,,,,,,
15197,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,TOYAMA,TOYAMASHINKO,36.767,137.117,85,700,,,,,,0.11,,2,,,,,,,,,,,,
15198,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,YAMAGATA,NEZUGASEKI,38.567,139.55,85,477,,,,,,0.3,,2,,,,,,,,,,,,
15199,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,YAMAGATA,SAKATA,38.917,139.817,85,441,,,,,,0.56,,2,,,,,,,,,,,,
15200,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,YAMAGUCHI,DESHIMATSU,33.917,130.933,85,1226,,,,,,,,2,,,,,,,,,,,,
15121,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,MURORAN,42.35,140.95,85,154,,,,,,0.09,,2,,,,,,,,,,,,
15165,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,NIIGATA,IWAFUNEKO,38.183,139.433,85,520,,,,,,0.8,,2,,,,,,,,,,,,
15075,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,AKITA,AKITAKO,39.9,140.067,85,336,,,,,,0.33,,2,,,,,,,,,,,,
11355,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,"INAHO, OKUSHIRI ISLAND",42.234,139.551,85,75,,,,,,4.95,,1,,,,,,,,,,,,
11360,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,AKITA,MINEHAMA,40.3,140.1,85,294,,,,,,3.5,,1,,,,,,,,,,,,
11547,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,"HORONAI, OKUSHIRI ISLAND",42.191,139.424,85,76,,,,,,6.0,,1,,,,,,,,,,,,
6070,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,HOKKAIDO,44.0,143.0,85,333,,,,,,10.0,,1,,,,,,,,,,,,
6078,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,"OKUSHIRI, OKUSHIRI ISLAND",42.17,139.52,85,80,,,,,,32.0,,1,,,,,,,,,,,,
6080,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,OTA BAY,42.27,139.78,85,80,,,,,,9.0,,1,,,,,,,,1,,,5,1
6081,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,SETANA,42.451,139.851,85,70,,,,,,8.5,,1,,,4,1,1,1,,1,,,,
15175,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,"SOUTH OF MONAI, OKUSHIRI ISLAND",42.08,139.43,85,88,,,,,,11.4,,1,,,,,,,,,,,,
15150,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,YOSHIOKA,41.45,140.25,85,178,,,,,,0.87,,2,,,,,,,,,,,,
15151,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HOKKAIDO,YOSHIOKA,41.45,140.25,85,178,,,,,,1.3,,1,,,,,,,,,,,,
15152,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,HYOGO,TSUIYAMA,35.65,134.833,85,884,,,,,,0.37,,2,,,,,,,,,,,,
15153,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,ISHIKAWA,KANAZAWA,36.617,136.6,85,728,,,,,,,,2,,,,,,,,,,,,
15154,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,ISHIKAWA,USHITSUKO,37.3,137.15,85,641,,,,,,0.28,,2,,,,,,,,,,,,
15155,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,ISHIKAWA,WAJIMA,37.4,136.9,85,637,,,,,,0.97,,2,,,,,,,,,,,,
15156,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,IWATE,MIYAKO,39.65,141.983,85,425,,,,,,0.05,,2,,,,,,,,,,,,
15157,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,KYOTO,MAIZURU,35.483,135.383,85,883,,,,,,0.51,,2,,,,,,,,,,,,
15158,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,KYOTO,MAIZURU (SUIROBU),35.45,135.317,85,888,,,,,,0.45,,2,,,,,,,,,,,,
15159,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,MIYAGI,ENOSHIMA,38.4,141.6,85,535,,,,,,3.85,,2,,,,,,,,,,,,
15160,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,NAGASAKI,GONOURA,33.733,129.683,85,1309,,,,,,0.15,,2,,,,,,,,,,,,
15161,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,NAGASAKI,IZUHARA,34.2,129.3,85,1289,,,,,,0.21,,2,,,,,,,,,,,,
15162,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,NIIGATA,RYOTSUKO,38.083,138.433,85,534,,,,,,0.64,,2,,,,,,,,,,,,
15163,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,NIIGATA,AWASHIMA,38.467,139.267,85,488,,,,,,0.71,,2,,,,,,,,,,,,
15164,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,NIIGATA,HIMEKAWAKO,37.033,137.833,85,657,,,,,,0.26,,2,,,,,,,,,,,,
15167,2219,1993,7,12,1993-07-12T13:17:11,,JAPAN,NIIGATA,MATSUGASAKI,37.95,139.15,85,545,,,,,,0.26,,2,,,,,,,,,,,,
